x1,x2,x3,x4,x5,x6,x7,x8,x9,y
57,1,30.0,0,1-2 Year,Yes,31411.0,26.0,43,0
24,1,11.0,1,< 1 Year,No,26858.0,152.0,110,0
23,1,26.0,0,< 1 Year,Yes,39774.0,152.0,116,0
65,1,28.0,1,1-2 Year,No,2630.0,124.0,197,0
73,1,25.0,0,1-2 Year,Yes,33355.0,26.0,288,0
41,1,47.0,0,1-2 Year,Yes,29638.0,124.0,72,0
27,1,46.0,1,< 1 Year,No,21451.0,152.0,106,0
52,1,50.0,1,1-2 Year,No,32611.0,152.0,290,0
68,1,28.0,0,1-2 Year,Yes,36899.0,122.0,11,0
37,1,45.0,0,1-2 Year,Yes,23820.0,152.0,267,0
47,1,38.0,1,1-2 Year,Yes,30738.0,26.0,203,0
25,1,6.0,1,< 1 Year,No,32069.0,152.0,76,0
29,1,8.0,0,1-2 Year,Yes,42439.0,124.0,137,1
50,1,7.0,0,1-2 Year,Yes,37138.0,26.0,221,0
26,1,11.0,1,< 1 Year,No,55312.0,152.0,59,0
29,1,27.0,0,< 1 Year,Yes,26727.0,152.0,125,0
25,1,18.0,1,< 1 Year,No,51080.0,152.0,13,0
22,1,19.0,1,< 1 Year,No,32379.0,152.0,25,0
39,1,28.0,0,1-2 Year,No,39714.0,26.0,140,0
25,1,28.0,0,1-2 Year,Yes,41584.0,124.0,297,0
23,1,21.0,1,< 1 Year,Yes,2630.0,151.0,26,0
43,1,28.0,0,1-2 Year,Yes,48603.0,124.0,262,0
28,1,41.0,1,< 1 Year,No,41936.0,152.0,107,0
21,1,35.0,1,< 1 Year,No,28138.0,152.0,196,0
26,1,10.0,0,< 1 Year,No,25595.0,152.0,83,0
54,1,15.0,1,1-2 Year,No,35670.0,26.0,211,0
65,1,49.0,0,> 2 Years,Yes,28060.0,124.0,93,0
41,1,28.0,0,1-2 Year,Yes,28259.0,26.0,97,0
74,1,46.0,1,1-2 Year,No,31149.0,122.0,159,0
32,1,30.0,1,< 1 Year,No,30071.0,152.0,259,0
26,1,32.0,1,< 1 Year,No,29958.0,152.0,32,0
64,1,28.0,0,1-2 Year,Yes,57998.0,124.0,151,0
23,1,45.0,1,< 1 Year,No,28818.0,152.0,253,0
24,1,36.0,1,< 1 Year,No,30974.0,152.0,74,0
43,1,28.0,0,1-2 Year,Yes,32390.0,122.0,212,1
34,1,46.0,1,1-2 Year,No,32604.0,26.0,284,0
38,1,28.0,0,1-2 Year,Yes,47548.0,124.0,287,0
55,1,36.0,0,1-2 Year,No,2630.0,26.0,39,0
35,1,41.0,0,1-2 Year,Yes,33447.0,26.0,156,1
24,1,28.0,1,< 1 Year,No,35454.0,152.0,165,0
39,1,15.0,0,1-2 Year,Yes,33243.0,124.0,12,0
24,1,8.0,1,< 1 Year,No,30901.0,152.0,153,0
27,1,28.0,1,< 1 Year,No,40722.0,152.0,244,0
79,1,26.0,0,1-2 Year,Yes,33293.0,22.0,298,0
29,1,4.0,1,1-2 Year,No,22553.0,154.0,41,0
78,1,20.0,1,1-2 Year,No,2630.0,55.0,85,0
24,1,28.0,1,< 1 Year,No,54188.0,151.0,141,0
40,1,50.0,0,1-2 Year,Yes,35175.0,124.0,83,0
20,1,47.0,1,< 1 Year,No,2630.0,160.0,234,0
31,1,36.0,0,1-2 Year,Yes,35992.0,124.0,124,1
55,1,8.0,0,1-2 Year,Yes,66970.0,26.0,223,0
32,1,35.0,0,1-2 Year,Yes,24154.0,124.0,225,1
80,1,28.0,0,1-2 Year,Yes,32688.0,26.0,224,0
20,1,15.0,0,< 1 Year,Yes,37937.0,160.0,70,0
29,1,35.0,0,< 1 Year,Yes,39347.0,151.0,69,0
44,1,46.0,0,1-2 Year,Yes,27031.0,4.0,222,0
24,1,41.0,1,< 1 Year,No,25415.0,152.0,219,0
25,1,14.0,0,< 1 Year,Yes,2630.0,152.0,273,0
50,1,41.0,0,1-2 Year,Yes,37589.0,124.0,132,0
44,1,50.0,1,1-2 Year,No,36861.0,124.0,18,0
56,1,12.0,1,1-2 Year,No,2630.0,124.0,77,0
25,1,29.0,1,< 1 Year,No,21122.0,152.0,285,0
35,1,21.0,1,1-2 Year,No,24238.0,124.0,170,0
23,1,2.0,1,< 1 Year,No,31469.0,152.0,220,0
47,1,28.0,0,1-2 Year,Yes,39571.0,124.0,28,0
49,1,28.0,1,1-2 Year,No,40507.0,124.0,246,0
26,1,15.0,1,< 1 Year,No,2630.0,152.0,214,0
46,1,46.0,1,1-2 Year,No,35810.0,122.0,237,0
23,1,30.0,0,< 1 Year,No,2630.0,160.0,218,0
44,1,46.0,0,1-2 Year,Yes,38054.0,26.0,208,0
24,1,41.0,1,< 1 Year,No,27577.0,152.0,220,0
50,1,33.0,1,1-2 Year,Yes,25741.0,138.0,175,0
53,1,36.0,0,1-2 Year,Yes,2630.0,124.0,275,0
24,1,8.0,1,< 1 Year,No,38709.0,152.0,228,0
62,1,28.0,0,1-2 Year,Yes,26607.0,26.0,298,0
38,1,28.0,1,1-2 Year,No,32684.0,124.0,297,0
31,1,9.0,0,< 1 Year,Yes,2630.0,152.0,170,0
46,1,48.0,1,1-2 Year,No,2630.0,15.0,73,0
27,1,21.0,1,< 1 Year,No,26973.0,152.0,274,0
22,1,46.0,1,< 1 Year,No,25281.0,152.0,30,0
57,1,28.0,0,> 2 Years,Yes,30910.0,122.0,122,1
23,1,40.0,0,< 1 Year,Yes,40259.0,152.0,85,0
70,1,28.0,0,1-2 Year,Yes,2630.0,122.0,220,0
41,1,9.0,0,1-2 Year,Yes,2630.0,156.0,29,0
46,1,28.0,0,1-2 Year,No,45543.0,124.0,76,0
27,1,13.0,1,< 1 Year,No,27682.0,152.0,137,0
75,1,28.0,0,1-2 Year,Yes,31931.0,124.0,90,0
45,1,26.0,0,1-2 Year,Yes,38281.0,26.0,157,0
22,1,36.0,0,< 1 Year,Yes,40381.0,160.0,11,0
28,1,14.0,1,< 1 Year,No,32704.0,152.0,141,0
23,1,2.0,1,< 1 Year,No,31751.0,152.0,16,0
30,1,8.0,1,< 1 Year,No,44792.0,152.0,106,0
21,1,3.0,1,< 1 Year,No,23851.0,160.0,107,0
24,1,46.0,1,< 1 Year,No,29321.0,152.0,266,0
24,1,28.0,1,< 1 Year,No,49998.0,152.0,36,0
42,1,28.0,0,1-2 Year,Yes,2630.0,26.0,278,0
33,1,30.0,1,< 1 Year,No,34130.0,152.0,89,0
51,1,20.0,0,1-2 Year,Yes,2630.0,157.0,289,0
41,1,15.0,0,1-2 Year,Yes,2630.0,160.0,159,1
35,1,33.0,0,1-2 Year,Yes,31568.0,124.0,30,0
24,1,41.0,1,< 1 Year,No,28459.0,152.0,189,0
21,1,8.0,0,< 1 Year,Yes,32626.0,152.0,146,0
26,1,50.0,1,< 1 Year,No,32336.0,152.0,102,0
42,1,28.0,0,1-2 Year,Yes,44351.0,124.0,90,0
25,1,46.0,1,< 1 Year,No,22208.0,152.0,154,0
20,1,3.0,0,< 1 Year,Yes,33810.0,160.0,10,0
39,1,28.0,0,1-2 Year,No,2630.0,124.0,260,0
28,1,36.0,1,< 1 Year,No,32583.0,152.0,187,0
41,1,28.0,0,1-2 Year,Yes,48311.0,124.0,97,0
22,1,13.0,0,< 1 Year,Yes,32237.0,26.0,48,1
23,1,8.0,0,< 1 Year,Yes,40990.0,152.0,77,0
22,1,29.0,1,< 1 Year,Yes,32060.0,152.0,72,0
67,1,28.0,0,1-2 Year,Yes,36682.0,26.0,270,0
59,1,28.0,1,1-2 Year,No,28885.0,122.0,289,0
23,1,8.0,1,< 1 Year,No,41579.0,160.0,51,0
48,1,28.0,0,1-2 Year,Yes,40898.0,26.0,192,0
54,1,45.0,1,1-2 Year,No,32824.0,26.0,46,0
43,1,48.0,1,1-2 Year,No,2630.0,26.0,187,0
56,1,28.0,0,1-2 Year,Yes,2630.0,157.0,97,1
51,1,23.0,0,1-2 Year,Yes,42345.0,26.0,210,0
42,1,8.0,0,1-2 Year,Yes,32201.0,26.0,88,0
25,1,11.0,1,< 1 Year,No,31988.0,152.0,271,0
23,1,23.0,1,< 1 Year,No,29522.0,152.0,76,0
20,1,3.0,1,< 1 Year,Yes,2630.0,160.0,39,0
32,1,3.0,0,< 1 Year,Yes,29956.0,124.0,32,0
50,1,45.0,1,1-2 Year,No,32220.0,61.0,81,0
57,1,18.0,0,1-2 Year,Yes,30137.0,124.0,210,1
22,1,46.0,0,< 1 Year,Yes,32504.0,152.0,188,0
52,1,51.0,1,1-2 Year,No,49781.0,26.0,44,0
45,1,28.0,1,1-2 Year,No,23060.0,124.0,256,0
21,1,30.0,1,< 1 Year,No,29986.0,152.0,104,0
76,1,28.0,0,1-2 Year,Yes,27792.0,55.0,51,0
50,1,39.0,1,1-2 Year,No,28077.0,26.0,117,0
48,1,15.0,0,1-2 Year,Yes,30043.0,152.0,27,0
47,1,28.0,0,1-2 Year,Yes,36208.0,122.0,95,0
40,1,11.0,0,1-2 Year,Yes,2630.0,157.0,84,1
21,1,37.0,0,< 1 Year,Yes,39848.0,160.0,72,0
35,1,28.0,1,1-2 Year,No,46336.0,124.0,174,0
30,1,32.0,1,< 1 Year,No,26928.0,152.0,272,0
25,1,8.0,1,< 1 Year,No,30267.0,152.0,198,0
28,1,28.0,0,< 1 Year,Yes,22871.0,154.0,296,1
21,1,15.0,1,< 1 Year,No,30413.0,152.0,191,0
24,1,18.0,1,< 1 Year,No,2630.0,152.0,229,0
36,1,28.0,0,1-2 Year,No,73337.0,26.0,18,0
22,1,28.0,1,< 1 Year,No,22426.0,152.0,211,0
44,1,28.0,0,1-2 Year,Yes,55289.0,122.0,252,0
35,1,11.0,1,1-2 Year,Yes,2630.0,26.0,168,0
27,1,15.0,0,< 1 Year,No,31302.0,152.0,98,0
38,1,6.0,1,1-2 Year,No,26772.0,152.0,270,0
37,1,8.0,1,1-2 Year,No,54920.0,7.0,173,0
55,1,29.0,0,1-2 Year,Yes,67598.0,26.0,240,0
52,1,51.0,0,1-2 Year,Yes,36698.0,109.0,154,0
47,1,48.0,0,1-2 Year,Yes,2630.0,26.0,135,0
29,1,6.0,1,< 1 Year,No,27606.0,152.0,56,0
21,1,47.0,0,< 1 Year,Yes,40572.0,160.0,230,0
55,1,28.0,0,> 2 Years,Yes,67927.0,26.0,207,0
59,1,28.0,1,1-2 Year,No,36503.0,26.0,92,0
41,1,28.0,0,1-2 Year,Yes,35461.0,26.0,265,0
26,1,12.0,1,< 1 Year,No,28627.0,152.0,43,0
22,1,28.0,0,< 1 Year,Yes,43575.0,154.0,151,0
23,1,3.0,1,< 1 Year,No,27165.0,152.0,259,0
27,1,8.0,1,< 1 Year,No,35300.0,152.0,42,0
71,1,25.0,1,1-2 Year,Yes,43803.0,30.0,177,0
56,1,41.0,0,1-2 Year,No,50991.0,124.0,158,0
60,1,14.0,0,1-2 Year,No,40404.0,26.0,78,0
32,1,35.0,0,1-2 Year,Yes,24184.0,124.0,194,0
31,1,35.0,1,< 1 Year,No,26309.0,152.0,134,0
28,1,28.0,1,< 1 Year,No,38026.0,152.0,65,0
43,1,18.0,0,1-2 Year,Yes,34496.0,124.0,167,1
25,1,25.0,1,< 1 Year,No,22704.0,152.0,280,0
57,1,42.0,0,1-2 Year,Yes,27084.0,26.0,61,1
33,1,28.0,1,1-2 Year,No,46868.0,156.0,206,0
53,1,41.0,0,1-2 Year,Yes,55723.0,124.0,280,0
62,1,39.0,1,1-2 Year,No,77328.0,124.0,187,0
52,1,28.0,1,1-2 Year,No,28851.0,26.0,172,0
66,1,28.0,1,1-2 Year,No,51015.0,7.0,180,0
56,1,33.0,1,1-2 Year,No,35059.0,152.0,203,0
21,1,8.0,1,< 1 Year,Yes,41179.0,160.0,267,0
20,1,46.0,0,< 1 Year,No,2630.0,160.0,121,0
27,1,8.0,1,< 1 Year,No,31941.0,152.0,242,0
30,1,18.0,1,< 1 Year,No,24072.0,152.0,94,0
31,1,24.0,1,< 1 Year,No,35691.0,152.0,23,0
31,1,28.0,0,< 1 Year,Yes,22784.0,152.0,290,0
26,1,44.0,1,< 1 Year,No,33451.0,152.0,209,0
45,1,8.0,0,1-2 Year,Yes,2630.0,26.0,206,1
23,1,35.0,1,< 1 Year,No,2630.0,152.0,171,0
25,1,14.0,1,< 1 Year,No,39846.0,152.0,77,0
62,1,28.0,0,1-2 Year,No,52823.0,122.0,119,0
63,1,50.0,0,> 2 Years,Yes,33494.0,26.0,283,0
44,1,35.0,0,1-2 Year,Yes,31408.0,124.0,124,0
63,1,8.0,0,1-2 Year,Yes,43745.0,124.0,284,0
24,1,15.0,0,< 1 Year,No,41305.0,152.0,285,0
21,1,16.0,0,1-2 Year,Yes,19926.0,154.0,276,0
49,1,28.0,0,1-2 Year,Yes,42495.0,26.0,128,0
40,1,13.0,0,1-2 Year,Yes,23623.0,122.0,147,0
55,1,28.0,0,> 2 Years,Yes,55013.0,26.0,52,1
63,1,20.0,1,1-2 Year,No,2630.0,26.0,149,0
36,1,8.0,1,1-2 Year,No,29046.0,26.0,30,0
25,1,36.0,0,< 1 Year,Yes,29430.0,152.0,271,0
51,1,48.0,1,1-2 Year,No,2630.0,26.0,48,0
35,1,28.0,0,1-2 Year,Yes,29007.0,154.0,27,1
20,1,49.0,0,< 1 Year,Yes,28099.0,163.0,282,0
26,1,10.0,1,< 1 Year,No,29786.0,152.0,135,0
39,1,8.0,1,1-2 Year,No,44903.0,26.0,78,0
39,1,48.0,0,> 2 Years,Yes,2630.0,156.0,258,0
43,1,28.0,0,1-2 Year,Yes,2630.0,122.0,209,0
25,1,28.0,0,< 1 Year,Yes,50797.0,124.0,234,1
20,1,47.0,0,< 1 Year,Yes,23694.0,160.0,69,0
51,1,29.0,1,1-2 Year,No,39023.0,11.0,279,0
43,1,28.0,1,1-2 Year,No,44227.0,26.0,25,0
33,1,47.0,1,< 1 Year,No,33388.0,152.0,250,0
78,1,28.0,1,1-2 Year,No,28099.0,26.0,255,0
68,1,28.0,1,1-2 Year,No,24562.0,124.0,230,0
34,1,3.0,0,1-2 Year,Yes,2630.0,157.0,120,0
44,1,49.0,0,1-2 Year,Yes,2630.0,156.0,72,0
20,1,2.0,1,< 1 Year,No,28457.0,160.0,223,0
43,1,28.0,0,1-2 Year,Yes,46435.0,26.0,168,0
59,1,36.0,0,> 2 Years,Yes,42158.0,124.0,164,0
34,1,8.0,0,< 1 Year,No,2630.0,1.0,39,0
43,1,41.0,0,1-2 Year,Yes,26415.0,124.0,191,0
42,1,28.0,1,1-2 Year,No,31862.0,26.0,99,0
48,1,35.0,0,1-2 Year,No,33755.0,26.0,18,0
28,1,41.0,1,< 1 Year,No,26247.0,152.0,227,0
79,1,3.0,0,1-2 Year,Yes,2630.0,157.0,83,0
28,1,14.0,1,< 1 Year,No,37329.0,151.0,153,0
82,1,8.0,1,1-2 Year,No,31141.0,26.0,76,0
28,1,6.0,1,< 1 Year,No,19460.0,152.0,256,0
23,1,8.0,1,< 1 Year,No,45665.0,152.0,273,0
25,1,9.0,1,< 1 Year,No,34985.0,152.0,242,0
22,1,46.0,1,< 1 Year,No,40377.0,152.0,66,0
21,1,5.0,0,< 1 Year,Yes,25004.0,160.0,96,0
31,1,28.0,1,1-2 Year,No,43905.0,150.0,99,0
23,1,41.0,1,< 1 Year,No,21409.0,152.0,65,0
34,1,27.0,0,1-2 Year,Yes,22805.0,124.0,288,1
33,1,15.0,0,< 1 Year,Yes,33735.0,124.0,210,0
21,1,3.0,1,< 1 Year,No,24098.0,160.0,135,0
20,1,47.0,1,< 1 Year,No,37386.0,160.0,232,0
21,1,28.0,0,< 1 Year,Yes,57843.0,152.0,285,0
72,1,28.0,1,1-2 Year,No,2630.0,26.0,290,0
21,1,37.0,0,< 1 Year,No,30751.0,160.0,34,0
57,1,8.0,1,1-2 Year,No,2630.0,124.0,13,0
55,1,39.0,0,1-2 Year,Yes,33657.0,30.0,168,1
45,1,15.0,0,1-2 Year,Yes,36411.0,124.0,212,1
58,1,50.0,0,1-2 Year,Yes,46291.0,157.0,191,0
50,1,35.0,1,1-2 Year,No,2630.0,124.0,254,0
37,1,28.0,0,1-2 Year,No,2630.0,156.0,186,0
26,1,15.0,1,< 1 Year,No,33966.0,152.0,103,0
46,1,19.0,0,1-2 Year,Yes,36804.0,25.0,28,0
40,1,28.0,1,1-2 Year,No,29029.0,44.0,288,0
65,1,28.0,0,1-2 Year,Yes,2630.0,26.0,198,0
23,1,35.0,1,< 1 Year,No,25840.0,152.0,105,0
25,1,45.0,0,< 1 Year,Yes,30748.0,152.0,45,0
52,1,41.0,0,1-2 Year,Yes,2630.0,157.0,155,0
73,1,9.0,0,1-2 Year,Yes,24029.0,124.0,75,0
67,1,8.0,1,1-2 Year,Yes,62477.0,7.0,49,0
25,1,32.0,0,< 1 Year,Yes,2630.0,152.0,63,1
44,1,8.0,0,1-2 Year,Yes,24484.0,25.0,285,0
27,1,15.0,1,< 1 Year,Yes,24977.0,26.0,288,0
52,1,48.0,0,1-2 Year,Yes,2630.0,26.0,284,0
69,1,37.0,0,1-2 Year,Yes,24837.0,4.0,181,0
22,1,46.0,1,< 1 Year,Yes,31054.0,152.0,235,0
22,1,8.0,1,< 1 Year,No,39436.0,152.0,201,0
26,1,41.0,1,< 1 Year,No,36099.0,152.0,217,0
68,1,46.0,0,1-2 Year,Yes,31161.0,157.0,240,0
31,1,35.0,0,1-2 Year,No,2630.0,124.0,48,0
23,1,41.0,1,< 1 Year,No,38021.0,152.0,196,0
58,1,28.0,1,1-2 Year,No,31657.0,26.0,195,0
49,1,28.0,1,1-2 Year,No,35419.0,52.0,238,0
71,1,13.0,1,1-2 Year,No,2630.0,124.0,156,0
23,1,41.0,0,< 1 Year,No,35799.0,152.0,90,0
21,1,37.0,0,< 1 Year,Yes,32454.0,160.0,104,1
24,1,45.0,1,< 1 Year,No,28495.0,26.0,15,0
24,1,8.0,1,< 1 Year,No,34899.0,152.0,221,0
22,1,3.0,1,< 1 Year,No,17283.0,26.0,57,0
22,1,6.0,1,< 1 Year,No,28241.0,152.0,200,0
24,1,6.0,1,< 1 Year,No,19167.0,152.0,174,0
22,1,34.0,0,< 1 Year,No,36078.0,152.0,28,0
55,1,28.0,0,1-2 Year,No,40989.0,26.0,83,0
21,1,46.0,1,< 1 Year,No,29155.0,160.0,284,0
73,1,28.0,1,1-2 Year,No,52200.0,26.0,234,0
33,1,30.0,0,1-2 Year,Yes,28087.0,157.0,56,0
24,1,30.0,1,< 1 Year,No,40521.0,152.0,271,0
46,1,29.0,1,1-2 Year,No,2630.0,26.0,140,0
21,1,8.0,0,< 1 Year,Yes,36764.0,160.0,251,0
23,1,29.0,1,< 1 Year,No,32098.0,152.0,223,0
44,1,8.0,0,1-2 Year,No,2630.0,124.0,231,0
21,1,47.0,0,< 1 Year,Yes,29317.0,152.0,105,0
26,1,41.0,1,< 1 Year,No,31825.0,152.0,60,0
65,1,50.0,0,1-2 Year,No,2630.0,154.0,149,0
21,1,41.0,0,< 1 Year,Yes,44858.0,152.0,209,0
47,1,46.0,1,1-2 Year,No,36491.0,124.0,235,0
33,1,11.0,0,1-2 Year,Yes,24879.0,124.0,75,1
28,1,41.0,1,< 1 Year,No,36526.0,152.0,232,0
24,1,13.0,1,< 1 Year,No,26317.0,152.0,40,0
27,1,28.0,1,< 1 Year,No,44191.0,152.0,136,0
23,1,49.0,0,< 1 Year,Yes,36314.0,26.0,26,1
32,1,18.0,1,< 1 Year,No,25846.0,26.0,50,0
30,1,17.0,1,< 1 Year,No,27887.0,152.0,13,0
26,1,19.0,1,< 1 Year,No,34839.0,152.0,120,0
21,1,27.0,0,< 1 Year,Yes,26434.0,160.0,146,0
22,1,13.0,1,< 1 Year,No,34978.0,152.0,56,0
24,1,21.0,1,< 1 Year,No,48819.0,152.0,272,0
48,1,28.0,0,1-2 Year,Yes,42837.0,26.0,260,0
22,1,30.0,1,< 1 Year,No,19675.0,152.0,267,0
38,1,2.0,0,> 2 Years,Yes,22685.0,13.0,270,1
57,1,17.0,0,1-2 Year,Yes,55777.0,26.0,81,0
60,1,33.0,0,1-2 Year,Yes,27322.0,124.0,39,0
24,1,9.0,0,< 1 Year,Yes,35751.0,152.0,116,0
23,1,30.0,0,< 1 Year,Yes,30413.0,152.0,127,0
72,1,50.0,1,1-2 Year,No,41069.0,116.0,159,0
23,1,46.0,0,1-2 Year,Yes,27265.0,124.0,93,0
45,1,28.0,0,1-2 Year,Yes,32231.0,26.0,251,1
23,1,9.0,0,< 1 Year,Yes,40181.0,152.0,218,0
27,1,11.0,1,< 1 Year,No,20872.0,152.0,46,0
21,1,30.0,0,< 1 Year,Yes,25848.0,160.0,48,0
53,1,39.0,1,1-2 Year,No,60986.0,124.0,260,0
43,1,28.0,0,1-2 Year,Yes,37598.0,26.0,170,0
21,1,19.0,1,< 1 Year,No,2630.0,160.0,285,0
45,1,8.0,0,1-2 Year,Yes,40282.0,163.0,195,1
21,1,41.0,1,< 1 Year,No,29884.0,152.0,89,0
28,1,28.0,0,< 1 Year,Yes,68241.0,124.0,29,1
56,1,39.0,0,1-2 Year,Yes,31376.0,124.0,115,0
42,1,9.0,0,1-2 Year,Yes,2630.0,156.0,30,0
30,1,17.0,0,< 1 Year,Yes,37188.0,160.0,124,0
47,1,28.0,0,1-2 Year,Yes,55913.0,26.0,16,0
47,1,28.0,0,1-2 Year,Yes,32457.0,124.0,243,0
42,1,28.0,0,1-2 Year,Yes,32104.0,124.0,294,0
45,1,5.0,1,1-2 Year,No,25003.0,124.0,89,0
44,1,28.0,0,1-2 Year,Yes,2630.0,55.0,70,0
36,1,28.0,1,1-2 Year,Yes,29798.0,26.0,187,0
21,1,30.0,1,< 1 Year,No,43789.0,160.0,55,0
25,1,15.0,0,< 1 Year,No,39925.0,152.0,276,0
66,1,6.0,0,> 2 Years,Yes,22189.0,26.0,204,0
39,1,50.0,1,> 2 Years,Yes,2630.0,156.0,35,0
56,1,24.0,0,1-2 Year,Yes,49727.0,124.0,268,0
22,1,46.0,1,< 1 Year,No,27885.0,152.0,242,0
39,1,28.0,1,1-2 Year,No,2630.0,124.0,262,0
24,1,21.0,1,< 1 Year,No,47196.0,152.0,168,0
39,1,46.0,1,1-2 Year,No,27963.0,126.0,20,0
53,1,9.0,0,1-2 Year,Yes,45614.0,26.0,293,1
49,1,46.0,0,1-2 Year,Yes,35304.0,157.0,78,0
71,1,33.0,0,1-2 Year,Yes,2630.0,156.0,299,1
23,1,35.0,0,< 1 Year,Yes,20754.0,152.0,137,0
64,1,28.0,0,1-2 Year,Yes,40437.0,26.0,183,0
44,1,28.0,0,1-2 Year,Yes,43565.0,124.0,65,1
41,1,28.0,0,1-2 Year,Yes,2630.0,124.0,99,0
54,1,30.0,0,1-2 Year,Yes,2630.0,26.0,245,0
44,1,50.0,1,1-2 Year,No,30508.0,26.0,42,0
27,1,28.0,0,< 1 Year,Yes,44592.0,152.0,46,0
25,1,16.0,1,< 1 Year,No,26326.0,152.0,299,0
21,1,41.0,1,< 1 Year,No,26071.0,160.0,119,0
29,1,30.0,1,< 1 Year,No,28945.0,152.0,163,0
53,1,28.0,0,1-2 Year,Yes,73987.0,26.0,271,0
23,1,28.0,1,< 1 Year,No,38012.0,152.0,226,0
29,1,49.0,1,< 1 Year,No,2630.0,152.0,181,0
22,1,3.0,1,< 1 Year,No,38822.0,152.0,30,0
71,1,28.0,0,1-2 Year,Yes,24732.0,60.0,18,0
41,1,28.0,1,1-2 Year,No,40398.0,26.0,73,0
50,1,47.0,0,> 2 Years,Yes,2630.0,157.0,257,0
76,1,28.0,0,1-2 Year,Yes,35895.0,26.0,235,0
21,1,32.0,0,< 1 Year,Yes,34473.0,152.0,180,0
33,1,36.0,0,1-2 Year,No,30440.0,124.0,78,0
57,1,8.0,0,1-2 Year,Yes,33057.0,26.0,77,1
24,1,47.0,1,< 1 Year,No,44523.0,152.0,77,0
27,1,38.0,0,1-2 Year,Yes,2630.0,156.0,275,0
22,1,15.0,1,< 1 Year,No,40921.0,160.0,88,0
22,1,18.0,1,< 1 Year,No,23696.0,152.0,237,0
22,1,6.0,1,< 1 Year,No,38375.0,152.0,247,0
23,1,8.0,1,< 1 Year,No,2630.0,152.0,124,0
61,1,11.0,0,1-2 Year,Yes,32412.0,124.0,193,0
40,1,28.0,0,1-2 Year,No,24724.0,124.0,124,0
65,1,50.0,0,1-2 Year,No,2630.0,160.0,188,0
41,1,30.0,0,1-2 Year,Yes,23776.0,124.0,96,0
37,1,28.0,0,1-2 Year,Yes,40628.0,26.0,10,1
46,1,0.0,0,1-2 Year,Yes,2630.0,47.0,292,0
64,1,28.0,0,1-2 Year,Yes,27368.0,124.0,287,0
23,1,30.0,1,< 1 Year,No,31060.0,152.0,19,0
24,1,29.0,1,< 1 Year,No,22225.0,152.0,290,0
22,1,46.0,1,< 1 Year,No,77266.0,152.0,276,0
23,1,2.0,1,< 1 Year,No,30518.0,152.0,266,0
40,1,31.0,1,1-2 Year,No,2630.0,148.0,151,0
47,1,28.0,0,1-2 Year,Yes,42736.0,26.0,124,0
64,1,28.0,0,1-2 Year,Yes,63577.0,26.0,240,0
69,1,28.0,0,1-2 Year,Yes,94767.0,122.0,15,0
40,1,28.0,1,1-2 Year,No,41196.0,26.0,100,0
39,1,15.0,0,1-2 Year,Yes,30459.0,124.0,207,0
65,1,28.0,0,> 2 Years,Yes,36573.0,26.0,177,1
39,1,6.0,0,1-2 Year,Yes,28191.0,124.0,172,0
26,1,36.0,0,< 1 Year,No,2630.0,152.0,105,0
25,1,46.0,1,< 1 Year,No,47112.0,152.0,70,0
21,1,8.0,0,< 1 Year,Yes,35991.0,160.0,114,0
44,1,33.0,0,1-2 Year,Yes,51088.0,124.0,203,0
80,0,28.0,1,1-2 Year,No,62807.0,26.0,116,0
21,1,8.0,0,< 1 Year,Yes,45353.0,160.0,222,0
37,1,3.0,0,1-2 Year,Yes,2630.0,152.0,209,0
43,1,50.0,0,1-2 Year,Yes,50243.0,8.0,230,0
75,1,28.0,0,1-2 Year,Yes,57089.0,26.0,21,0
40,1,8.0,1,1-2 Year,No,2630.0,26.0,81,0
21,1,6.0,1,< 1 Year,No,31128.0,152.0,167,0
69,1,28.0,0,1-2 Year,Yes,23313.0,26.0,230,0
39,1,39.0,0,1-2 Year,No,2630.0,156.0,29,0
37,1,8.0,0,1-2 Year,No,33310.0,26.0,73,0
59,1,46.0,1,1-2 Year,No,2630.0,11.0,284,0
78,1,10.0,0,1-2 Year,Yes,24579.0,26.0,154,0
45,1,30.0,0,1-2 Year,Yes,29830.0,154.0,11,0
21,1,2.0,1,< 1 Year,No,27444.0,160.0,234,0
40,1,8.0,0,1-2 Year,Yes,44189.0,124.0,242,0
20,1,42.0,1,< 1 Year,No,30934.0,160.0,67,0
22,1,46.0,1,< 1 Year,No,2630.0,159.0,54,0
29,1,28.0,1,< 1 Year,No,33303.0,152.0,252,0
22,1,3.0,0,< 1 Year,Yes,30451.0,160.0,11,0
45,1,28.0,0,1-2 Year,Yes,38860.0,26.0,242,0
51,1,28.0,0,1-2 Year,No,43871.0,120.0,11,0
68,1,39.0,0,1-2 Year,Yes,42012.0,26.0,128,1
22,1,6.0,1,< 1 Year,No,18378.0,152.0,259,0
31,1,41.0,0,< 1 Year,Yes,33194.0,154.0,119,1
32,1,50.0,1,< 1 Year,No,28045.0,152.0,183,0
28,1,28.0,1,< 1 Year,No,42042.0,152.0,116,0
43,1,15.0,1,1-2 Year,Yes,2630.0,124.0,210,0
34,1,8.0,1,1-2 Year,No,31750.0,19.0,24,0
20,1,39.0,0,< 1 Year,Yes,2630.0,160.0,188,0
51,1,28.0,0,1-2 Year,Yes,2630.0,158.0,154,0
23,1,45.0,1,< 1 Year,No,28978.0,26.0,293,0
